MLII,V1,Sample
-0.7,-0.23,475165
-0.695,-0.27,475166
-0.69,-0.26,475167
-0.675,-0.2,475168
-0.67,-0.165,475169
-0.69,-0.175,475170
-0.65,-0.19,475171
-0.635,-0.225,475172
-0.625,-0.22,475173
-0.655,-0.215,475174
-0.69,-0.24,475175
-0.7,-0.265,475176
-0.69,-0.23,475177
-0.695,-0.155,475178
-0.665,-0.135,475179
-0.655,-0.19,475180
-0.655,-0.255,475181
-0.66,-0.3,475182
-0.66,-0.3,475183
-0.66,-0.285,475184
-0.66,-0.265,475185
-0.695,-0.23,475186
-0.71,-0.225,475187
-0.74,-0.195,475188
-0.715,-0.155,475189
-0.69,-0.115,475190
-0.67,-0.165,475191
-0.64,-0.27,475192
-0.645,-0.335,475193
-0.64,-0.32,475194
-0.63,-0.28,475195
-0.625,-0.255,475196
-0.605,-0.255,475197
-0.6,-0.235,475198
-0.615,-0.225,475199
-0.63,-0.2,475200
-0.615,-0.12,475201
-0.615,-0.085,475202
-0.62,-0.14,475203
-0.625,-0.245,475204
-0.625,-0.315,475205
-0.62,-0.305,475206
-0.62,-0.265,475207
-0.605,-0.225,475208
-0.62,-0.21,475209
-0.61,-0.185,475210
-0.625,-0.155,475211
-0.645,-0.12,475212
-0.655,-0.085,475213
-0.63,-0.12,475214
-0.615,-0.2,475215
-0.605,-0.25,475216
-0.605,-0.25,475217
-0.62,-0.25,475218
-0.635,-0.23,475219
-0.625,-0.195,475220
-0.62,-0.16,475221
-0.64,-0.19,475222
-0.65,-0.24,475223
-0.635,-0.27,475224
-0.605,-0.24,475225
-0.59,-0.185,475226
-0.59,-0.155,475227
-0.585,-0.21,475228
-0.585,-0.31,475229
-0.565,-0.39,475230
-0.535,-0.355,475231
-0.54,-0.29,475232
-0.56,-0.27,475233
-0.56,-0.28,475234
-0.575,-0.315,475235
-0.59,-0.305,475236
-0.595,-0.285,475237
-0.565,-0.235,475238
-0.555,-0.205,475239
-0.57,-0.185,475240
-0.59,-0.24,475241
-0.595,-0.295,475242
-0.55,-0.325,475243
-0.52,-0.29,475244
-0.515,-0.24,475245
-0.535,-0.195,475246
-0.545,-0.16,475247
-0.535,-0.155,475248
-0.505,-0.18,475249
-0.485,-0.24,475250
-0.465,-0.295,475251
-0.465,-0.33,475252
-0.465,-0.35,475253
-0.455,-0.355,475254
-0.485,-0.325,475255
-0.49,-0.285,475256
-0.51,-0.265,475257
-0.525,-0.245,475258
-0.5,-0.245,475259
-0.49,-0.24,475260
-0.47,-0.25,475261
-0.47,-0.27,475262
-0.49,-0.28,475263
-0.52,-0.285,475264
-0.52,-0.305,475265
-0.51,-0.345,475266
-0.49,-0.33,475267
-0.47,-0.33,475268
-0.46,-0.34,475269
-0.485,-0.335,475270
-0.49,-0.3,475271
-0.475,-0.26,475272
-0.455,-0.225,475273
-0.46,-0.24,475274
-0.485,-0.295,475275
-0.47,-0.35,475276
-0.46,-0.38,475277
-0.455,-0.37,475278
-0.465,-0.335,475279
-0.465,-0.31,475280
-0.445,-0.295,475281
-0.46,-0.29,475282
-0.48,-0.275,475283
-0.465,-0.26,475284
-0.465,-0.26,475285
-0.435,-0.285,475286
-0.43,-0.31,475287
-0.455,-0.32,475288
-0.48,-0.34,475289
-0.485,-0.335,475290
-0.445,-0.285,475291
-0.425,-0.245,475292
-0.405,-0.21,475293
-0.42,-0.185,475294
-0.43,-0.185,475295
-0.43,-0.245,475296
-0.41,-0.36,475297
-0.39,-0.395,475298
-0.385,-0.355,475299
-0.39,-0.265,475300
-0.38,-0.245,475301
-0.355,-0.27,475302
-0.335,-0.285,475303
-0.335,-0.29,475304
-0.35,-0.305,475305
-0.355,-0.325,475306
-0.36,-0.36,475307
-0.375,-0.38,475308
-0.37,-0.365,475309
-0.39,-0.345,475310
-0.425,-0.32,475311
-0.465,-0.31,475312
-0.455,-0.295,475313
-0.445,-0.295,475314
-0.435,-0.32,475315
-0.425,-0.345,475316
-0.445,-0.345,475317
-0.48,-0.325,475318
-0.505,-0.28,475319
-0.51,-0.25,475320
-0.49,-0.265,475321
-0.465,-0.335,475322
-0.43,-0.415,475323
-0.435,-0.44,475324
-0.455,-0.42,475325
-0.465,-0.38,475326
-0.445,-0.345,475327
-0.425,-0.295,475328
-0.405,-0.235,475329
-0.425,-0.215,475330
-0.425,-0.255,475331
-0.415,-0.335,475332
-0.35,-0.425,475333
-0.28,-0.47,475334
-0.14,-0.455,475335
0.035,-0.385,475336
0.26,-0.31,475337
0.525,-0.265,475338
0.81,-0.31,475339
1.075,-0.375,475340
1.29,-0.415,475341
1.3,-0.4,475342
1.04,-0.415,475343
0.59,-0.455,475344
0.095,-0.515,475345
-0.3,-0.51,475346
-0.505,-0.47,475347
-0.54,-0.42,475348
-0.505,-0.4,475349
-0.455,-0.43,475350
-0.4,-0.48,475351
-0.345,-0.515,475352
-0.32,-0.515,475353
-0.33,-0.485,475354
-0.36,-0.46,475355
-0.39,-0.405,475356
-0.39,-0.36,475357
-0.385,-0.345,475358
-0.385,-0.355,475359
-0.38,-0.385,475360
-0.385,-0.385,475361
-0.385,-0.37,475362
-0.38,-0.335,475363
-0.41,-0.325,475364
-0.415,-0.345,475365
-0.415,-0.405,475366
-0.41,-0.45,475367
-0.405,-0.45,475368
-0.405,-0.4,475369
-0.405,-0.38,475370
-0.4,-0.35,475371
-0.395,-0.35,475372
-0.385,-0.34,475373
-0.39,-0.325,475374
-0.4,-0.36,475375
-0.38,-0.385,475376
-0.4,-0.38,475377
-0.42,-0.355,475378
-0.42,-0.34,475379
-0.4,-0.355,475380
-0.385,-0.375,475381
-0.355,-0.405,475382
-0.36,-0.415,475383
-0.355,-0.425,475384
-0.35,-0.43,475385
-0.325,-0.43,475386
-0.29,-0.415,475387
-0.275,-0.4,475388
-0.28,-0.39,475389
-0.325,-0.395,475390
-0.34,-0.43,475391
-0.325,-0.45,475392
-0.32,-0.455,475393
-0.26,-0.435,475394
-0.225,-0.405,475395
-0.21,-0.385,475396
-0.235,-0.395,475397
-0.23,-0.43,475398
-0.21,-0.485,475399
-0.185,-0.51,475400
-0.185,-0.475,475401
-0.185,-0.45,475402
-0.185,-0.46,475403
-0.175,-0.475,475404
-0.145,-0.475,475405
-0.095,-0.46,475406
-0.08,-0.45,475407
-0.075,-0.465,475408
-0.075,-0.475,475409
-0.05,-0.495,475410
-0.035,-0.525,475411
-0.01,-0.505,475412
-0.025,-0.49,475413
-0.025,-0.49,475414
-0.015,-0.51,475415
0.0,-0.51,475416
0.02,-0.495,475417
0.03,-0.5,475418
0.025,-0.535,475419
0.01,-0.565,475420
0.005,-0.575,475421
0.01,-0.54,475422
0.035,-0.47,475423
0.065,-0.43,475424
0.08,-0.42,475425
0.065,-0.48,475426
0.06,-0.59,475427
0.075,-0.675,475428
0.075,-0.66,475429
0.085,-0.63,475430
0.07,-0.58,475431
0.03,-0.55,475432
0.005,-0.51,475433
-0.015,-0.495,475434
-0.025,-0.485,475435
-0.05,-0.44,475436
-0.095,-0.415,475437
-0.125,-0.415,475438
-0.145,-0.45,475439
-0.15,-0.475,475440
-0.16,-0.475,475441
-0.18,-0.45,475442
-0.185,-0.415,475443
-0.215,-0.385,475444
-0.24,-0.34,475445
-0.255,-0.315,475446
-0.255,-0.31,475447
-0.245,-0.335,475448
-0.255,-0.39,475449
-0.285,-0.43,475450
-0.325,-0.46,475451
-0.335,-0.455,475452
-0.345,-0.43,475453
-0.365,-0.39,475454
-0.345,-0.37,475455
-0.355,-0.35,475456
-0.365,-0.345,475457
-0.37,-0.345,475458
-0.35,-0.335,475459
-0.34,-0.345,475460
-0.335,-0.415,475461
-0.33,-0.505,475462
-0.34,-0.51,475463
-0.35,-0.47,475464
-0.375,-0.41,475465
-0.37,-0.365,475466
-0.38,-0.34,475467
-0.405,-0.285,475468
-0.405,-0.285,475469
-0.39,-0.315,475470
-0.36,-0.38,475471
-0.31,-0.415,475472
-0.29,-0.43,475473
-0.295,-0.42,475474
-0.3,-0.425,475475
-0.31,-0.4,475476
-0.32,-0.35,475477
-0.315,-0.345,475478
-0.335,-0.36,475479
-0.345,-0.4,475480
-0.36,-0.415,475481
-0.36,-0.405,475482
-0.345,-0.4,475483
-0.325,-0.39,475484
-0.32,-0.385,475485
-0.335,-0.385,475486
-0.34,-0.39,475487
-0.33,-0.38,475488
-0.325,-0.345,475489
-0.305,-0.315,475490
-0.29,-0.305,475491
-0.3,-0.315,475492
-0.32,-0.325,475493
-0.305,-0.35,475494
-0.305,-0.355,475495
-0.3,-0.33,475496
-0.295,-0.305,475497
-0.285,-0.305,475498
-0.275,-0.33,475499
-0.27,-0.32,475500
-0.265,-0.3,475501
-0.24,-0.255,475502
-0.225,-0.22,475503
-0.215,-0.22,475504
-0.215,-0.3,475505
-0.185,-0.395,475506
-0.165,-0.43,475507
-0.14,-0.405,475508
-0.14,-0.385,475509
-0.19,-0.36,475510
-0.195,-0.365,475511
-0.18,-0.38,475512
-0.13,-0.365,475513
-0.095,-0.365,475514
-0.08,-0.38,475515
-0.06,-0.395,475516
-0.055,-0.41,475517
-0.015,-0.415,475518
0.035,-0.44,475519
0.11,-0.485,475520
0.195,-0.565,475521
0.245,-0.64,475522
0.305,-0.71,475523
0.385,-0.75,475524
0.485,-0.745,475525
0.585,-0.735,475526
0.645,-0.74,475527
0.72,-0.77,475528
0.84,-0.83,475529
0.96,-0.92,475530
1.065,-0.985,475531
1.2,-0.995,475532
1.305,-0.98,475533
1.335,-0.95,475534
1.275,-0.91,475535
1.215,-0.87,475536
1.14,-0.835,475537
1.09,-0.795,475538
1.05,-0.78,475539
0.99,-0.745,475540
0.935,-0.705,475541
0.9,-0.64,475542
0.86,-0.595,475543
0.85,-0.59,475544
0.85,-0.62,475545
0.87,-0.67,475546
0.875,-0.71,475547
0.865,-0.665,475548
0.85,-0.58,475549
0.79,-0.51,475550
0.69,-0.51,475551
0.505,-0.52,475552
0.28,-0.52,475553
0.055,-0.475,475554
-0.165,-0.415,475555
-0.32,-0.345,475556
-0.42,-0.285,475557
-0.49,-0.26,475558
-0.555,-0.22,475559
-0.565,-0.205,475560
-0.585,-0.185,475561
-0.605,-0.205,475562
-0.635,-0.235,475563
-0.65,-0.255,475564
-0.675,-0.255,475565
-0.68,-0.25,475566
-0.675,-0.22,475567
-0.67,-0.175,475568
-0.69,-0.135,475569
-0.72,-0.1,475570
-0.74,-0.145,475571
-0.76,-0.19,475572
-0.76,-0.19,475573
-0.73,-0.16,475574
-0.73,-0.115,475575
-0.77,-0.095,475576
-0.795,-0.06,475577
-0.805,-0.045,475578
-0.795,-0.025,475579
-0.77,-0.01,475580
-0.795,0.04,475581
-0.83,0.105,475582
-0.855,0.055,475583
-0.855,-0.115,475584
-0.85,-0.245,475585
-0.815,-0.215,475586
-0.825,-0.1,475587
-0.87,-0.045,475588
-0.915,-0.02,475589
-0.945,-0.035,475590
-0.915,-0.035,475591
-0.885,0.005,475592
-0.89,0.04,475593
-0.91,0.1,475594
-0.95,0.095,475595
-0.95,0.1,475596
-0.965,0.08,475597
-0.945,0.075,475598
-0.945,0.095,475599
-0.955,0.12,475600
-0.955,0.14,475601
-0.99,0.135,475602
-0.98,0.125,475603
-0.965,0.09,475604
-0.96,0.085,475605
-0.97,0.075,475606
-0.975,0.08,475607
-0.96,0.07,475608
-0.955,0.085,475609
-0.925,0.075,475610
-0.905,0.075,475611
-0.91,0.05,475612
-0.905,0.05,475613
-0.87,0.025,475614
-0.845,0.015,475615
-0.805,-0.03,475616
-0.76,-0.095,475617
-0.75,-0.135,475618
-0.74,-0.155,475619
-0.715,-0.155,475620
-0.68,-0.18,475621
-0.635,-0.19,475622
-0.6,-0.19,475623
-0.595,-0.21,475624
-0.575,-0.205,475625
-0.555,-0.19,475626
-0.495,-0.18,475627
-0.475,-0.185,475628
-0.485,-0.225,475629
-0.5,-0.29,475630
-0.485,-0.335,475631
-0.485,-0.34,475632
-0.475,-0.335,475633
-0.46,-0.31,475634
-0.46,-0.305,475635
-0.475,-0.295,475636
-0.45,-0.285,475637
-0.45,-0.295,475638
-0.43,-0.285,475639
-0.43,-0.28,475640
-0.455,-0.265,475641
-0.465,-0.275,475642
-0.46,-0.3,475643
-0.435,-0.34,475644
-0.415,-0.325,475645
-0.42,-0.265,475646
-0.42,-0.235,475647
-0.47,-0.25,475648
-0.49,-0.3,475649
-0.465,-0.335,475650
-0.455,-0.33,475651
-0.445,-0.29,475652
-0.445,-0.27,475653
-0.46,-0.235,475654
-0.475,-0.235,475655
-0.45,-0.26,475656
-0.43,-0.275,475657
-0.41,-0.26,475658
-0.4,-0.215,475659
-0.425,-0.195,475660
-0.45,-0.215,475661
-0.46,-0.265,475662
-0.455,-0.305,475663
-0.435,-0.295,475664
-0.425,-0.265,475665
-0.43,-0.27,475666
-0.435,-0.27,475667
-0.43,-0.255,475668
-0.435,-0.225,475669
-0.41,-0.235,475670
-0.39,-0.285,475671
-0.39,-0.32,475672
-0.425,-0.325,475673
-0.42,-0.285,475674
-0.405,-0.24,475675
-0.38,-0.22,475676
-0.385,-0.195,475677
-0.405,-0.22,475678
-0.425,-0.24,475679
-0.415,-0.265,475680
-0.395,-0.26,475681
-0.38,-0.265,475682
-0.39,-0.275,475683
-0.42,-0.27,475684
-0.42,-0.245,475685
-0.41,-0.205,475686
-0.385,-0.19,475687
-0.365,-0.2,475688
-0.365,-0.215,475689
-0.38,-0.225,475690
-0.395,-0.24,475691
-0.4,-0.245,475692
-0.395,-0.23,475693
-0.4,-0.215,475694
-0.42,-0.215,475695
-0.455,-0.215,475696
-0.46,-0.24,475697
-0.435,-0.255,475698
-0.425,-0.25,475699
-0.41,-0.215,475700
-0.4,-0.175,475701
-0.4,-0.16,475702
-0.395,-0.185,475703
-0.375,-0.185,475704
-0.335,-0.185,475705
-0.285,-0.18,475706
-0.25,-0.18,475707
-0.255,-0.18,475708
-0.265,-0.17,475709
-0.26,-0.19,475710
-0.25,-0.18,475711
-0.225,-0.15,475712
-0.215,-0.1,475713
-0.235,-0.07,475714
-0.245,-0.125,475715
-0.24,-0.23,475716
-0.24,-0.295,475717
-0.24,-0.3,475718
-0.27,-0.26,475719
-0.32,-0.23,475720
-0.36,-0.23,475721
-0.365,-0.265,475722
-0.35,-0.255,475723
-0.34,-0.21,475724
-0.34,-0.155,475725
-0.375,-0.11,475726
-0.385,-0.145,475727
-0.38,-0.255,475728
-0.37,-0.33,475729
-0.35,-0.32,475730
-0.32,-0.285,475731
-0.355,-0.26,475732
-0.345,-0.265,475733
-0.36,-0.27,475734
-0.35,-0.255,475735
-0.36,-0.235,475736
-0.375,-0.195,475737
-0.4,-0.175,475738
-0.415,-0.18,475739
-0.42,-0.195,475740
-0.41,-0.23,475741
-0.4,-0.245,475742
-0.375,-0.255,475743
-0.39,-0.225,475744
-0.4,-0.21,475745
-0.405,-0.23,475746
-0.41,-0.27,475747
-0.38,-0.29,475748
-0.36,-0.26,475749
-0.3,-0.24,475750
-0.18,-0.22,475751
0.015,-0.225,475752
0.28,-0.23,475753
0.605,-0.19,475754
0.93,-0.17,475755
1.225,-0.195,475756
1.455,-0.24,475757
1.61,-0.31,475758
1.53,-0.345,475759
1.21,-0.365,475760
0.745,-0.39,475761
0.245,-0.4,475762
-0.175,-0.4,475763
-0.395,-0.385,475764
-0.39,-0.37,475765
-0.345,-0.315,475766
-0.33,-0.27,475767
-0.36,-0.27,475768
-0.385,-0.28,475769
-0.335,-0.265,475770
-0.315,-0.255,475771
-0.315,-0.225,475772
-0.355,-0.215,475773
-0.38,-0.24,475774
-0.37,-0.245,475775
-0.37,-0.25,475776
-0.35,-0.225,475777
-0.345,-0.165,475778
-0.355,-0.11,475779
-0.37,-0.085,475780
-0.365,-0.1,475781
-0.36,-0.185,475782
-0.345,-0.265,475783
-0.325,-0.295,475784
-0.32,-0.275,475785
-0.325,-0.23,475786
-0.335,-0.18,475787
-0.325,-0.165,475788
-0.31,-0.175,475789
-0.305,-0.185,475790
-0.315,-0.18,475791
-0.35,-0.155,475792
-0.33,-0.195,475793
-0.305,-0.225,475794
-0.28,-0.22,475795
-0.265,-0.23,475796
-0.275,-0.24,475797
-0.285,-0.235,475798
-0.29,-0.215,475799
-0.295,-0.21,475800
-0.295,-0.185,475801
-0.285,-0.175,475802
-0.275,-0.165,475803
-0.295,-0.18,475804
-0.295,-0.21,475805
-0.28,-0.245,475806
-0.27,-0.23,475807
-0.245,-0.18,475808
-0.235,-0.145,475809
-0.23,-0.145,475810
-0.23,-0.19,475811
-0.21,-0.23,475812
-0.18,-0.245,475813
-0.135,-0.215,475814
-0.11,-0.19,475815
-0.1,-0.205,475816
-0.12,-0.235,475817
-0.1,-0.245,475818
-0.075,-0.255,475819
-0.025,-0.24,475820
0.0,-0.235,475821
0.01,-0.24,475822
0.02,-0.245,475823
0.04,-0.235,475824
0.075,-0.225,475825
0.115,-0.195,475826
0.13,-0.205,475827
0.125,-0.25,475828
0.125,-0.28,475829
0.145,-0.28,475830
0.145,-0.27,475831
0.16,-0.26,475832
0.18,-0.275,475833
0.165,-0.275,475834
0.145,-0.275,475835
0.145,-0.29,475836
0.155,-0.275,475837
0.17,-0.255,475838
0.145,-0.205,475839
0.095,-0.195,475840
0.025,-0.21,475841
0.0,-0.255,475842
-0.005,-0.26,475843
-0.015,-0.205,475844
-0.05,-0.145,475845
-0.125,-0.125,475846
-0.16,-0.14,475847
-0.175,-0.135,475848
-0.18,-0.11,475849
-0.185,-0.07,475850
-0.205,-0.055,475851
-0.25,-0.07,475852
-0.295,-0.1,475853
-0.315,-0.135,475854
-0.285,-0.14,475855
-0.275,-0.11,475856
-0.285,-0.055,475857
-0.315,-0.02,475858
-0.33,-0.02,475859
-0.34,-0.015,475860
-0.345,-0.035,475861
-0.33,-0.065,475862
-0.33,-0.07,475863
-0.32,-0.07,475864
-0.335,-0.065,475865
-0.345,-0.075,475866
-0.33,-0.045,475867
-0.33,-0.01,475868
-0.34,0.01,475869
-0.38,0.01,475870
-0.39,0.0,475871
-0.405,-0.035,475872
-0.4,-0.085,475873
-0.37,-0.1,475874
-0.37,-0.05,475875
-0.39,0.015,475876
-0.425,0.09,475877
-0.42,0.105,475878
-0.385,0.015,475879
-0.34,-0.095,475880
-0.32,-0.11,475881
-0.34,-0.07,475882
-0.36,-0.065,475883
-0.355,-0.1,475884
-0.325,-0.085,475885
-0.315,-0.01,475886
-0.325,0.05,475887
-0.35,0.05,475888
-0.345,-0.02,475889
-0.32,-0.095,475890
-0.305,-0.105,475891
-0.3,-0.08,475892
-0.32,-0.055,475893
-0.325,-0.04,475894
-0.325,0.0,475895
-0.305,0.01,475896
-0.29,0.005,475897
-0.25,-0.03,475898
-0.245,-0.045,475899
-0.275,-0.045,475900
-0.28,-0.045,475901
-0.265,-0.05,475902
-0.235,-0.04,475903
-0.22,-0.025,475904
-0.22,-0.025,475905
-0.21,-0.015,475906
-0.205,-0.01,475907
-0.18,0.01,475908
-0.14,0.005,475909
-0.12,0.01,475910
-0.14,-0.015,475911
-0.15,-0.04,475912
-0.15,-0.075,475913
-0.095,-0.095,475914
-0.095,-0.04,475915
-0.11,0.035,475916
-0.13,0.045,475917
-0.14,0.005,475918
-0.15,-0.08,475919
-0.175,-0.115,475920
-0.2,-0.095,475921
-0.22,-0.065,475922
-0.225,-0.07,475923
-0.24,-0.105,475924
-0.255,-0.125,475925
-0.265,-0.115,475926
-0.27,-0.06,475927
-0.265,-0.04,475928
-0.27,-0.04,475929
-0.265,-0.03,475930
-0.255,-0.035,475931
-0.25,-0.035,475932
-0.25,-0.01,475933
-0.26,-0.01,475934
-0.26,-0.03,475935
-0.27,-0.035,475936
-0.285,-0.03,475937
-0.275,-0.005,475938
-0.27,0.035,475939
-0.26,0.015,475940
-0.235,-0.04,475941
-0.27,-0.07,475942
-0.3,-0.065,475943
-0.3,-0.035,475944
-0.29,-0.005,475945
-0.305,0.005,475946
-0.285,0.035,475947
-0.245,0.055,475948
-0.15,0.05,475949
-0.005,0.0,475950
0.21,-0.045,475951
0.485,-0.075,475952
0.78,-0.08,475953
1.05,-0.06,475954
1.29,-0.065,475955
1.525,-0.085,475956
1.635,-0.07,475957
1.475,-0.04,475958
1.105,-0.025,475959
0.585,-0.045,475960
0.12,-0.085,475961
-0.195,-0.11,475962
-0.3,-0.14,475963
-0.285,-0.14,475964
-0.27,-0.115,475965
-0.315,-0.07,475966
-0.335,-0.06,475967
-0.335,-0.06,475968
-0.3,-0.055,475969
-0.285,-0.005,475970
-0.29,0.05,475971
-0.325,0.085,475972
-0.36,0.1,475973
-0.355,0.07,475974
-0.335,0.03,475975
-0.32,0.005,475976
-0.32,0.055,475977
-0.34,0.105,475978
-0.34,0.11,475979
-0.335,0.05,475980
-0.325,-0.02,475981
-0.285,-0.02,475982
-0.29,0.015,475983
-0.32,0.03,475984
-0.355,0.03,475985
-0.36,-0.005,475986
-0.34,0.045,475987
-0.325,0.085,475988
-0.31,0.125,475989
-0.315,0.13,475990
-0.32,0.09,475991
-0.315,0.035,475992
-0.29,0.005,475993
-0.25,0.02,475994
-0.25,0.04,475995
-0.25,0.055,475996
-0.265,0.065,475997
-0.25,0.045,475998
-0.25,0.025,475999
-0.235,0.025,476000
-0.235,0.08,476001
-0.235,0.11,476002
-0.245,0.105,476003
-0.24,0.05,476004
-0.22,0.01,476005
-0.185,-0.005,476006
-0.16,-0.01,476007
-0.15,0.0,476008
-0.155,-0.02,476009
-0.15,-0.035,476010
-0.14,-0.01,476011
-0.125,0.02,476012
-0.11,0.065,476013
-0.1,0.07,476014
-0.09,0.045,476015
-0.09,-0.005,476016
-0.075,-0.025,476017
-0.015,-0.035,476018
0.025,-0.03,476019
0.045,-0.04,476020
0.04,-0.03,476021
0.04,-0.03,476022
0.045,-0.005,476023
0.07,-0.01,476024
0.085,-0.025,476025
0.11,-0.04,476026
0.115,-0.065,476027
0.135,-0.13,476028
0.155,-0.16,476029
0.175,-0.15,476030
0.17,-0.085,476031
0.155,-0.045,476032
0.165,-0.055,476033
0.18,-0.1,476034
0.205,-0.115,476035
0.22,-0.105,476036
0.215,-0.075,476037
0.21,-0.08,476038
0.185,-0.065,476039
0.17,-0.045,476040
0.145,-0.02,476041
0.125,0.015,476042
0.085,0.025,476043
0.06,0.03,476044
0.035,0.02,476045
0.015,0.0,476046
-0.02,0.005,476047
-0.045,0.04,476048
-0.075,0.055,476049
-0.11,0.06,476050
-0.13,0.055,476051
-0.13,0.06,476052
-0.14,0.075,476053
-0.14,0.075,476054
-0.165,0.08,476055
-0.185,0.09,476056
-0.21,0.085,476057
-0.205,0.08,476058
-0.2,0.075,476059
-0.2,0.11,476060
-0.215,0.14,476061
-0.235,0.15,476062
-0.265,0.115,476063
-0.26,0.095,476064
-0.26,0.08,476065
-0.245,0.08,476066
-0.235,0.12,476067
-0.245,0.145,476068
-0.245,0.13,476069
-0.245,0.115,476070
-0.235,0.12,476071
-0.22,0.13,476072
-0.225,0.13,476073
-0.25,0.115,476074
-0.265,0.115,476075
-0.285,0.13,476076
-0.27,0.185,476077
-0.26,0.225,476078
-0.215,0.185,476079
-0.22,0.11,476080
-0.245,0.095,476081
-0.235,0.095,476082
-0.205,0.105,476083
-0.185,0.11,476084
-0.185,0.16,476085
-0.215,0.18,476086
-0.23,0.175,476087
-0.22,0.11,476088
-0.215,0.065,476089
-0.215,0.065,476090
-0.225,0.125,476091
-0.235,0.135,476092
-0.26,0.13,476093
-0.25,0.075,476094
-0.21,0.085,476095
-0.18,0.1,476096
-0.175,0.14,476097
-0.19,0.175,476098
-0.215,0.21,476099
-0.21,0.15,476100
-0.19,0.11,476101
-0.165,0.09,476102
-0.155,0.09,476103
-0.19,0.12,476104
-0.205,0.125,476105
-0.21,0.115,476106
-0.18,0.12,476107
-0.155,0.16,476108
-0.15,0.155,476109
-0.155,0.135,476110
-0.125,0.125,476111
-0.11,0.14,476112
-0.09,0.16,476113
-0.075,0.18,476114
-0.08,0.17,476115
-0.085,0.155,476116
-0.085,0.135,476117
-0.07,0.155,476118
-0.07,0.23,476119
-0.085,0.26,476120
-0.075,0.24,476121
-0.065,0.16,476122
-0.04,0.085,476123
-0.02,0.06,476124
0.005,0.05,476125
0.03,0.065,476126
0.06,0.105,476127
0.07,0.115,476128
0.1,0.075,476129
0.135,-0.005,476130
0.2,-0.12,476131
0.29,-0.21,476132
0.37,-0.25,476133
0.43,-0.29,476134
0.5,-0.325,476135
0.575,-0.34,476136
0.645,-0.345,476137
0.715,-0.36,476138
0.8,-0.4,476139
0.875,-0.48,476140
0.97,-0.555,476141
1.07,-0.62,476142
1.16,-0.665,476143
1.24,-0.64,476144
1.305,-0.615,476145
1.375,-0.61,476146
1.41,-0.615,476147
1.44,-0.62,476148
1.41,-0.63,476149
1.345,-0.6,476150
1.27,-0.55,476151
1.165,-0.5,476152
1.08,-0.455,476153
1.055,-0.43,476154
1.035,-0.385,476155
1.035,-0.32,476156
0.99,-0.27,476157
0.935,-0.23,476158
0.885,-0.23,476159
0.865,-0.22,476160
0.85,-0.21,476161
0.835,-0.16,476162
0.795,-0.1,476163
0.77,-0.075,476164
0.755,-0.075,476165
0.755,-0.105,476166
0.72,-0.105,476167
0.66,-0.07,476168
0.58,-0.02,476169
0.455,-0.005,476170
0.305,0.025,476171
0.11,0.055,476172
-0.055,0.095,476173
-0.2,0.145,476174
-0.315,0.18,476175
-0.39,0.205,476176
-0.445,0.21,476177
-0.45,0.225,476178
-0.455,0.235,476179
-0.475,0.26,476180
-0.505,0.295,476181
-0.55,0.335,476182
-0.58,0.325,476183
-0.54,0.275,476184
-0.535,0.245,476185
-0.515,0.29,476186
-0.53,0.36,476187
-0.565,0.395,476188
-0.595,0.39,476189
-0.595,0.385,476190
-0.59,0.365,476191
-0.585,0.38,476192
-0.605,0.38,476193
-0.65,0.4,476194
-0.685,0.41,476195
-0.69,0.41,476196
-0.665,0.39,476197
-0.64,0.365,476198
-0.635,0.39,476199
-0.66,0.41,476200
-0.685,0.445,476201
-0.69,0.475,476202
-0.675,0.495,476203
-0.66,0.535,476204
-0.68,0.55,476205
-0.71,0.515,476206
-0.715,0.48,476207
-0.715,0.485,476208
-0.7,0.54,476209
-0.7,0.605,476210
-0.71,0.675,476211
-0.75,0.705,476212
-0.77,0.685,476213
-0.78,0.625,476214
-0.75,0.54,476215
-0.725,0.535,476216
-0.73,0.575,476217
-0.745,0.605,476218
-0.75,0.595,476219
-0.73,0.59,476220
-0.71,0.595,476221
-0.685,0.6,476222
-0.685,0.595,476223
-0.7,0.58,476224
-0.715,0.56,476225
-0.7,0.535,476226
-0.68,0.515,476227
-0.625,0.49,476228
-0.61,0.495,476229
-0.605,0.515,476230
-0.59,0.515,476231
-0.57,0.505,476232
-0.525,0.48,476233
-0.47,0.46,476234
-0.44,0.45,476235
-0.425,0.405,476236
-0.4,0.335,476237
-0.355,0.26,476238
-0.325,0.255,476239
-0.285,0.265,476240
-0.265,0.285,476241
-0.26,0.29,476242
-0.265,0.275,476243
-0.24,0.255,476244
-0.215,0.25,476245
-0.165,0.275,476246
-0.15,0.295,476247
-0.125,0.255,476248
-0.12,0.19,476249
-0.105,0.16,476250
-0.1,0.17,476251
-0.095,0.215,476252
-0.09,0.24,476253
-0.115,0.23,476254
-0.14,0.195,476255
-0.16,0.195,476256
-0.15,0.22,476257
-0.14,0.27,476258
-0.145,0.32,476259
-0.175,0.325,476260
-0.185,0.27,476261
-0.17,0.205,476262
-0.16,0.14,476263
-0.13,0.115,476264
-0.125,0.13,476265
-0.13,0.17,476266
-0.15,0.185,476267
-0.18,0.175,476268
-0.175,0.175,476269
-0.155,0.185,476270
-0.145,0.21,476271
-0.165,0.23,476272
-0.17,0.225,476273
-0.19,0.23,476274
-0.19,0.25,476275
-0.18,0.235,476276
